,ID,D,E_Brent,Water_Injected_opex,Opt_ActivacionBasica_a_ab,Opt_Activacion_e1,Opt_Activacion_e2,Opt_Activacion_e3,Opt_Activacion_e4,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,Volumenes
532,532,1,25,0.345,0,1,1,1,0,0,158524.0735,0,-307391.9401,-307391.9401,0.0,1628415.2416,209877.2954,3214440.1824,155.85621295778157
533,533,1,30,0.345,0,1,1,1,0,0,158524.0735,0,-209955.9561,-209955.9561,0.0,1628415.2416,209877.2954,3214440.1824,155.85621295778157
534,534,1,35,0.345,0,1,1,1,0,0,158524.0735,0,-110837.3012,-110837.3012,0.0,1628415.2416,209877.2954,3214440.1824,155.85621295778157
535,535,1,40,0.345,0,1,1,1,0,0,158524.0735,0,-16112.2183,-16112.2183,0.0,1628415.2416,209877.2954,3214440.1824,155.85621295778157
536,536,1,45,0.345,0,1,1,1,0,0,158524.0735,0,70231.6546,70231.6546,0.20085238795248,1628415.2416,209877.2954,3214440.1824,155.85621295778157
537,537,1,50,0.345,0,1,1,1,0,0,158524.0735,0,148929.5273,148929.5273,0.4242554794300706,1628415.2416,209877.2954,3214440.1824,155.85621295778157
538,538,1,55,0.345,0,1,1,1,0,0,158524.0735,0,221473.8362,221473.8362,0.6484205892054392,1628415.2416,209877.2954,3214440.1824,155.85621295778157
539,539,1,60,0.345,0,1,1,1,0,0,158524.0735,0,292240.931,292240.931,0.8730700927719751,1628415.2416,209877.2954,3214440.1824,155.85621295778157
540,540,1,20,0.06,0,1,1,1,1,0,162383.7018,0,-444628.9313,-444628.9313,0.0,2275019.555,209877.2954,3045560.03,188.75383287778158
541,541,1,25,0.06,0,1,1,1,1,0,162383.7018,0,-335083.8762,-335083.8762,0.0,2275019.555,209877.2954,3045560.03,188.75383287778158
542,542,1,30,0.06,0,1,1,1,1,0,162383.7018,0,-223857.8149,-223857.8149,0.0,2275019.555,209877.2954,3045560.03,188.75383287778158
543,543,1,35,0.06,0,1,1,1,1,0,162383.7018,0,-123055.981,-123055.981,0.0,2275019.555,209877.2954,3045560.03,188.75383287778158
544,544,1,40,0.06,0,1,1,1,1,0,162383.7018,0,-27984.4269,-27984.4269,0.0002666483136517576,2275019.555,209877.2954,3045560.03,188.75383287778158
545,545,1,45,0.06,0,1,1,1,1,0,162383.7018,0,63082.4043,63082.4043,0.2023061383711721,2275019.555,209877.2954,3045560.03,188.75383287778158
546,546,1,50,0.06,0,1,1,1,1,0,162383.7018,0,151542.3568,151542.3568,0.40404597337952297,2275019.555,209877.2954,3045560.03,188.75383287778158
547,547,1,55,0.06,0,1,1,1,1,0,162383.7018,0,233388.1772,233388.1772,0.6055762948001758,2275019.555,209877.2954,3045560.03,188.75383287778158
548,548,1,60,0.06,0,1,1,1,1,0,162383.7018,0,313955.7755,313955.7755,0.8066667147044122,2275019.555,209877.2954,3045560.03,188.75383287778158
549,549,1,20,0.155,0,1,1,1,1,0,139074.9972,0,-471685.2689,-471685.2689,0.0,2275019.555,209877.2954,3390099.665,188.75383287778158
550,550,1,25,0.155,0,1,1,1,1,0,139074.9972,0,-364405.575,-364405.575,0.0,2275019.555,209877.2954,3390099.665,188.75383287778158
551,551,1,30,0.155,0,1,1,1,1,0,139074.9972,0,-254215.2754,-254215.2754,0.0,2275019.555,209877.2954,3390099.665,188.75383287778158
552,552,1,35,0.155,0,1,1,1,1,0,139074.9972,0,-149503.3201,-149503.3201,0.0,2275019.555,209877.2954,3390099.665,188.75383287778158
553,553,1,40,0.155,0,1,1,1,1,0,139074.9972,0,-54141.8135,-54141.8135,0.0,2275019.555,209877.2954,3390099.665,188.75383287778158
554,554,1,45,0.155,0,1,1,1,1,0,139074.9972,0,37819.945,37819.945,0.14550864748024742,2275019.555,209877.2954,3390099.665,188.75383287778158
555,555,1,50,0.155,0,1,1,1,1,0,139074.9972,0,127553.9045,127553.9045,0.34686261679371005,2275019.555,209877.2954,3390099.665,188.75383287778158
556,556,1,55,0.155,0,1,1,1,1,0,139074.9972,0,210805.2876,210805.2876,0.5486011822671292,2275019.555,209877.2954,3390099.665,188.75383287778158
557,557,1,60,0.155,0,1,1,1,1,0,139074.9972,0,290757.4973,290757.4973,0.7501133137231424,2275019.555,209877.2954,3390099.665,188.75383287778158
558,558,1,20,0.25,0,1,1,1,1,0,114491.7492,0,-497819.1889,-497819.1889,0.0,2275019.555,209877.2954,3734639.2999,188.75383287778158
559,559,1,25,0.25,0,1,1,1,1,0,114491.7492,0,-393038.4573,-393038.4573,0.0,2275019.555,209877.2954,3734639.2999,188.75383287778158
560,560,1,30,0.25,0,1,1,1,1,0,114491.7492,0,-283040.8914,-283040.8914,0.0,2275019.555,209877.2954,3734639.2999,188.75383287778158
561,561,1,35,0.25,0,1,1,1,1,0,114491.7492,0,-176259.7452,-176259.7452,0.0,2275019.555,209877.2954,3734639.2999,188.75383287778158
562,562,1,40,0.25,0,1,1,1,1,0,114491.7492,0,-80225.3806,-80225.3806,0.0,2275019.555,209877.2954,3734639.2999,188.75383287778158
563,563,1,45,0.25,0,1,1,1,1,0,114491.7492,0,12437.2607,12437.2607,0.08912067493926328,2275019.555,209877.2954,3734639.2999,188.75383287778158
564,564,1,50,0.25,0,1,1,1,1,0,114491.7492,0,102774.9313,102774.9313,0.28999605429817316,2275019.555,209877.2954,3734639.2999,188.75383287778158
565,565,1,55,0.25,0,1,1,1,1,0,114491.7492,0,189170.4589,189170.4589,0.49141909521624805,2275019.555,209877.2954,3734639.2999,188.75383287778158
566,566,1,60,0.25,0,1,1,1,1,0,114491.7492,0,268750.4015,268750.4015,0.693156391154735,2275019.555,209877.2954,3734639.2999,188.75383287778158
567,567,1,20,0.345,0,1,1,1,1,0,89040.2421,0,-512551.1363,-512551.1363,0.0,2275019.555,209877.2954,4079178.9349,188.75383287778158
568,568,1,25,0.345,0,1,1,1,1,0,89040.2421,0,-419002.1589,-419002.1589,0.0,2275019.555,209877.2954,4079178.9349,188.75383287778158
569,569,1,30,0.345,0,1,1,1,1,0,89040.2421,0,-312293.0496,-312293.0496,0.0,2275019.555,209877.2954,4079178.9349,188.75383287778158
570,570,1,35,0.345,0,1,1,1,1,0,89040.2421,0,-203265.5695,-203265.5695,0.0,2275019.555,209877.2954,4079178.9349,188.75383287778158
571,571,1,40,0.345,0,1,1,1,1,0,89040.2421,0,-106192.8079,-106192.8079,0.0,2275019.555,209877.2954,4079178.9349,188.75383287778158
572,572,1,45,0.345,0,1,1,1,1,0,89040.2421,0,-12530.7426,-12530.7426,0.03309436289742187,2275019.555,209877.2954,4079178.9349,188.75383287778158
573,573,1,50,0.345,0,1,1,1,1,0,89040.2421,0,78175.5482,78175.5482,0.23343002786137154,2275019.555,209877.2954,4079178.9349,188.75383287778158
574,574,1,55,0.345,0,1,1,1,1,0,89040.2421,0,166747.2172,166747.2172,0.43448346111609887,2275019.555,209877.2954,4079178.9349,188.75383287778158
575,575,1,60,0.345,0,1,1,1,1,0,89040.2421,0,248139.4369,248139.4369,0.635975573638786,2275019.555,209877.2954,4079178.9349,188.75383287778158
576,576,1,20,0.06,1,0,0,0,0,47427.8558,368.1846,6305.0943,8294.6279,1989.5336,0.0,0,336103.815,336103.815,6.629005144045894
577,577,1,25,0.06,1,0,0,0,0,47427.8558,368.1846,13324.7121,14968.9548,1644.2427,0.0,0,336103.815,336103.815,6.629005144045894
578,578,1,30,0.06,1,0,0,0,0,47427.8558,368.1846,20715.6085,22074.4867,1358.8782,0.0,0,336103.815,336103.815,6.629005144045894
579,579,1,35,0.06,1,0,0,0,0,47427.8558,368.1846,28300.5972,29423.6371,1123.0399,0.0,0,336103.815,336103.815,6.629005144045894
580,580,1,40,0.06,1,0,0,0,0,47427.8558,368.1846,35911.2634,36932.2088,1020.9453,0.0,0,336103.815,336103.815,6.629005144045894
581,581,1,45,0.06,1,0,0,0,0,47427.8558,368.1846,43698.8982,44542.6547,843.7565,0.0,0,336103.815,336103.815,6.629005144045894
582,582,1,50,0.06,1,0,0,0,0,47427.8558,368.1846,51463.8417,52230.8931,767.0513,0.0,0,336103.815,336103.815,6.629005144045894
583,583,1,55,0.06,1,0,0,0,0,47427.8558,368.1846,59272.2089,59969.5283,697.3194,0.0,0,336103.815,336103.815,6.629005144045894
584,584,1,60,0.06,1,0,0,0,0,47427.8558,368.1846,67113.5807,67747.5074,633.9267,0.0,0,336103.815,336103.815,6.629005144045894
585,585,1,20,0.155,1,0,0,0,0,44914.4743,405.0031,4583.2616,6771.7486,2188.487,0.0,0,369961.3521,369961.3521,6.629005144045894
586,586,1,25,0.155,1,0,0,0,0,44914.4743,405.0031,11344.0453,13152.7122,1808.6669,0.0,0,369961.3521,369961.3521,6.629005144045894
587,587,1,30,0.155,1,0,0,0,0,44914.4743,405.0031,18553.0794,20047.8455,1494.7661,0.0,0,369961.3521,369961.3521,6.629005144045894
588,588,1,35,0.155,1,0,0,0,0,44914.4743,405.0031,25882.0638,27240.942,1358.8782,0.0,0,369961.3521,369961.3521,6.629005144045894
589,589,1,40,0.155,1,0,0,0,0,44914.4743,405.0031,33516.3896,34639.4295,1123.0399,0.0,0,369961.3521,369961.3521,6.629005144045894
590,590,1,45,0.155,1,0,0,0,0,44914.4743,405.0031,41134.8175,42155.7628,1020.9453,0.0,0,369961.3521,369961.3521,6.629005144045894
591,591,1,50,0.155,1,0,0,0,0,44914.4743,405.0031,48833.6434,49761.7756,928.1321,0.0,0,369961.3521,369961.3521,6.629005144045894
592,592,1,55,0.155,1,0,0,0,0,44914.4743,405.0031,56674.5892,57441.6406,767.0513,0.0,0,369961.3521,369961.3521,6.629005144045894
593,593,1,60,0.155,1,0,0,0,0,44914.4743,405.0031,64472.3245,65169.6439,697.3194,0.0,0,369961.3521,369961.3521,6.629005144045894
594,594,1,20,0.25,1,0,0,0,0,42429.3337,490.0538,2991.1965,5398.5322,2407.3357,0.0,0,403818.8892,403818.8892,6.629005144045894
595,595,1,25,0.25,1,0,0,0,0,42429.3337,490.0538,9472.7632,11462.2968,1989.5336,0.0,0,403818.8892,403818.8892,6.629005144045894
596,596,1,30,0.25,1,0,0,0,0,42429.3337,490.0538,16492.3028,18136.5455,1644.2427,0.0,0,403818.8892,403818.8892,6.629005144045894
597,597,1,35,0.25,1,0,0,0,0,42429.3337,490.0538,23670.054,25164.8201,1494.7661,0.0,0,403818.8892,403818.8892,6.629005144045894
598,598,1,40,0.25,1,0,0,0,0,42429.3337,490.0538,31201.6937,32437.0376,1235.3439,0.0,0,403818.8892,403818.8892,6.629005144045894
599,599,1,45,0.25,1,0,0,0,0,42429.3337,490.0538,38732.182,39855.2219,1123.0399,0.0,0,403818.8892,403818.8892,6.629005144045894
600,600,1,50,0.25,1,0,0,0,0,42429.3337,490.0538,46358.3715,47379.3168,1020.9453,0.0,0,403818.8892,403818.8892,6.629005144045894
601,601,1,55,0.25,1,0,0,0,0,42429.3337,490.0538,54057.4334,54985.5655,928.1321,0.0,0,403818.8892,403818.8892,6.629005144045894
602,602,1,60,0.25,1,0,0,0,0,42429.3337,490.0538,61808.979,62652.7355,843.7565,0.0,0,403818.8892,403818.8892,6.629005144045894
603,603,1,20,0.345,1,0,0,0,0,40059.9657,539.0591,1504.7187,4152.788,2648.0693,0.0,0,437676.4262,437676.4262,6.629005144045894
604,604,1,25,0.345,1,0,0,0,0,40059.9657,539.0591,7695.9844,9884.4714,2188.487,0.0,0,437676.4262,437676.4262,6.629005144045894
605,605,1,30,0.345,1,0,0,0,0,40059.9657,539.0591,14526.112,16334.779,1808.6669,0.0,0,437676.4262,437676.4262,6.629005144045894
606,606,1,35,0.345,1,0,0,0,0,40059.9657,539.0591,21685.9021,23180.6682,1494.7661,0.0,0,437676.4262,437676.4262,6.629005144045894
607,607,1,40,0.345,1,0,0,0,0,40059.9657,539.0591,28966.1218,30325.0001,1358.8782,0.0,0,437676.4262,437676.4262,6.629005144045894
608,608,1,45,0.345,1,0,0,0,0,40059.9657,539.0591,36399.5817,37634.9256,1235.3439,0.0,0,437676.4262,437676.4262,6.629005144045894
609,609,1,50,0.345,1,0,0,0,0,40059.9657,539.0591,43947.9744,45071.0142,1123.0399,0.0,0,437676.4262,437676.4262,6.629005144045894
610,610,1,55,0.345,1,0,0,0,0,40059.9657,539.0591,51581.9255,52602.8709,1020.9453,0.0,0,437676.4262,437676.4262,6.629005144045894
611,611,1,60,0.345,1,0,0,0,0,40059.9657,539.0591,59281.2233,60209.3554,928.1321,0.0,0,437676.4262,437676.4262,6.629005144045894
612,612,1,20,0.06,1,0,0,0,1,47427.8558,-49727.3157,6305.0943,-8477.1407,-14782.235,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
613,613,1,25,0.06,1,0,0,0,1,47427.8558,-49727.3157,13324.7121,-89858.7475,-103183.4596,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
614,614,1,30,0.06,1,0,0,0,1,47427.8558,-49727.3157,20715.6085,-72216.0828,-92931.6913,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
615,615,1,35,0.06,1,0,0,0,1,47427.8558,-49727.3157,28300.5972,-54132.747,-82433.3443,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
616,616,1,40,0.06,1,0,0,0,1,47427.8558,-49727.3157,35911.2634,-36020.6773,-71931.9408,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
617,617,1,45,0.06,1,0,0,0,1,47427.8558,-49727.3157,43698.8982,-17757.6231,-61456.5213,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
618,618,1,50,0.06,1,0,0,0,1,47427.8558,-49727.3157,51463.8417,592.3362,-50871.5055,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
619,619,1,55,0.06,1,0,0,0,1,47427.8558,-49727.3157,59272.2089,18987.0558,-40285.1531,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
620,620,1,60,0.06,1,0,0,0,1,47427.8558,-49727.3157,67113.5807,37330.2,-29783.3806,0.0,646604.3134,336103.815,1032185.5735,39.5266250640459
621,621,1,20,0.155,1,0,0,0,1,44914.4743,-53418.3462,4583.2616,-11677.1969,-16260.4585,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
622,622,1,25,0.155,1,0,0,0,1,44914.4743,-53418.3462,11344.0453,-95668.6899,-107012.7352,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
623,623,1,30,0.155,1,0,0,0,1,44914.4743,-53418.3462,18553.0794,-77927.7567,-96480.8361,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
624,624,1,35,0.155,1,0,0,0,1,44914.4743,-53418.3462,25882.0638,-60032.7192,-85914.783,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
625,625,1,40,0.155,1,0,0,0,1,44914.4743,-53418.3462,33516.3896,-42051.8424,-75568.232,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
626,626,1,45,0.155,1,0,0,0,1,44914.4743,-53418.3462,41134.8175,-23881.195,-65016.0125,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
627,627,1,50,0.155,1,0,0,0,1,44914.4743,-53418.3462,48833.6434,-5603.5402,-54437.1836,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
628,628,1,55,0.155,1,0,0,0,1,44914.4743,-53418.3462,56674.5892,12634.0174,-44040.5718,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
629,629,1,60,0.155,1,0,0,0,1,44914.4743,-53418.3462,64472.3245,31037.1749,-33435.1497,0.0,646604.3134,369961.3521,1122262.1086,39.5266250640459
630,630,1,20,0.25,1,0,0,0,1,42429.3337,-57086.7258,2991.1965,-14895.3078,-17886.5043,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
631,631,1,25,0.25,1,0,0,0,1,42429.3337,-57086.7258,9472.7632,-5309.4718,-14782.235,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
632,632,1,30,0.25,1,0,0,0,1,42429.3337,-57086.7258,16492.3028,-83536.0788,-100028.3817,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
633,633,1,35,0.25,1,0,0,0,1,42429.3337,-57086.7258,23670.054,-66094.8729,-89764.9269,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
634,634,1,40,0.25,1,0,0,0,1,42429.3337,-57086.7258,31201.6937,-48011.9194,-79213.6131,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
635,635,1,45,0.25,1,0,0,0,1,42429.3337,-57086.7258,38732.182,-29945.9778,-68678.1598,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
636,636,1,50,0.25,1,0,0,0,1,42429.3337,-57086.7258,46358.3715,-11747.0957,-58105.4672,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
637,637,1,55,0.25,1,0,0,0,1,42429.3337,-57086.7258,54057.4334,6427.7395,-47629.6939,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
638,638,1,60,0.25,1,0,0,0,1,42429.3337,-57086.7258,61808.979,24783.751,-37025.228,0.0,646604.3134,403818.8892,1212338.6437,39.5266250640459
639,639,1,20,0.345,1,0,0,0,1,40059.9657,-60818.961,1504.7187,-18170.436,-19675.1547,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
640,640,1,25,0.345,1,0,0,0,1,40059.9657,-60818.961,7695.9844,-8564.4741,-16260.4585,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
641,641,1,30,0.345,1,0,0,0,1,40059.9657,-60818.961,14526.112,-89037.639,-103563.751,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
642,642,1,35,0.345,1,0,0,0,1,40059.9657,-60818.961,21685.9021,-71836.4005,-93522.3026,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
643,643,1,40,0.345,1,0,0,0,1,40059.9657,-60818.961,28966.1218,-53900.088,-82866.2098,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
644,644,1,45,0.345,1,0,0,0,1,40059.9657,-60818.961,36399.5817,-35950.9857,-72350.5674,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
645,645,1,50,0.345,1,0,0,0,1,40059.9657,-60818.961,43947.9744,-17984.005,-61931.9793,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
646,646,1,55,0.345,1,0,0,0,1,40059.9657,-60818.961,51581.9255,268.3408,-51313.5848,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
647,647,1,60,0.345,1,0,0,0,1,40059.9657,-60818.961,59281.2233,18459.0191,-40822.2041,0.0,646604.3134,437676.4262,1302415.1788,39.5266250640459
648,648,1,20,0.06,1,0,0,1,0,47427.8558,-21231.0767,6305.0943,-220895.7085,-227200.8028,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
649,649,1,25,0.06,1,0,0,1,0,47427.8558,-21231.0767,13324.7121,-182399.9964,-195724.7085,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
650,650,1,30,0.06,1,0,0,1,0,47427.8558,-21231.0767,20715.6085,-141273.663,-161989.2715,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
651,651,1,35,0.06,1,0,0,1,0,47427.8558,-21231.0767,28300.5972,-99937.3278,-128237.925,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
652,652,1,40,0.06,1,0,0,1,0,47427.8558,-21231.0767,35911.2634,-58447.9801,-94359.2435,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
653,653,1,45,0.06,1,0,0,1,0,47427.8558,-21231.0767,43698.8982,-16368.054,-60066.9522,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
654,654,1,50,0.06,1,0,0,1,0,47427.8558,-21231.0767,51463.8417,25606.0799,-25857.7618,0.0,1007936.2668,336103.815,1575666.5019,72.34783124004595
655,655,1,55,0.06,1,0,0,1,0,47427.8558,-21231.0767,59272.2089,66559.271,7287.0621,0.034578701634984256,1007936.2668,336103.815,1575666.5019,72.34783124004595
656,656,1,60,0.06,1,0,0,1,0,47427.8558,-21231.0767,67113.5807,98347.6867,31234.106,0.1786200096457219,1007936.2668,336103.815,1575666.5019,72.34783124004595
657,657,1,20,0.155,1,0,0,1,0,44914.4743,-30510.3962,4583.2616,-229676.3869,-234259.6485,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
658,658,1,25,0.155,1,0,0,1,0,44914.4743,-30510.3962,11344.0453,-192221.3143,-203565.3596,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
659,659,1,30,0.155,1,0,0,1,0,44914.4743,-30510.3962,18553.0794,-152312.5629,-170865.6423,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
660,660,1,35,0.155,1,0,0,1,0,44914.4743,-30510.3962,25882.0638,-111245.2941,-137127.3578,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
661,661,1,40,0.155,1,0,0,1,0,44914.4743,-30510.3962,33516.3896,-69635.1615,-103151.5511,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
662,662,1,45,0.155,1,0,0,1,0,44914.4743,-30510.3962,41134.8175,-28021.8776,-69156.695,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
663,663,1,50,0.155,1,0,0,1,0,44914.4743,-30510.3962,48833.6434,13844.7539,-34988.8896,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
664,664,1,55,0.155,1,0,0,1,0,44914.4743,-30510.3962,56674.5892,55856.8669,-817.7224,0.0,1007936.2668,369961.3521,1718198.2571,72.34783124004595
665,665,1,60,0.155,1,0,0,1,0,44914.4743,-30510.3962,64472.3245,89675.1244,25202.7999,0.140415571433748,1007936.2668,369961.3521,1718198.2571,72.34783124004595
666,666,1,20,0.25,1,0,0,1,0,42429.3337,-39488.3738,2991.1965,-238100.3643,-241091.5607,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
667,667,1,25,0.25,1,0,0,1,0,42429.3337,-39488.3738,9472.7632,-201735.3666,-211208.1298,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
668,668,1,30,0.25,1,0,0,1,0,42429.3337,-39488.3738,16492.3028,-162532.8028,-179025.1056,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
669,669,1,35,0.25,1,0,0,1,0,42429.3337,-39488.3738,23670.054,-121937.683,-145607.737,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
670,670,1,40,0.25,1,0,0,1,0,42429.3337,-39488.3738,31201.6937,-81054.3534,-112256.0471,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
671,671,1,45,0.25,1,0,0,1,0,42429.3337,-39488.3738,38732.182,-39632.2491,-78364.4311,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
672,672,1,50,0.25,1,0,0,1,0,42429.3337,-39488.3738,46358.3715,2401.3076,-43957.0639,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
673,673,1,55,0.25,1,0,0,1,0,42429.3337,-39488.3738,54057.4334,44057.5617,-9999.8717,0.0,1007936.2668,403818.8892,1860730.0123,72.34783124004595
674,674,1,60,0.25,1,0,0,1,0,42429.3337,-39488.3738,61808.979,81573.0682,19764.0892,0.1019004629917073,1007936.2668,403818.8892,1860730.0123,72.34783124004595
675,675,1,20,0.345,1,0,0,1,0,40059.9657,-48780.0548,1504.7187,-246192.2476,-247696.9663,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
676,676,1,25,0.345,1,0,0,1,0,40059.9657,-48780.0548,7695.9844,-210956.2149,-218652.1993,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
677,677,1,30,0.345,1,0,0,1,0,40059.9657,-48780.0548,14526.112,-172509.5523,-187035.6644,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
678,678,1,35,0.345,1,0,0,1,0,40059.9657,-48780.0548,21685.9021,-132432.2029,-154118.105,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
679,679,1,40,0.345,1,0,0,1,0,40059.9657,-48780.0548,28966.1218,-91913.8358,-120879.9576,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
680,680,1,45,0.345,1,0,0,1,0,40059.9657,-48780.0548,36399.5817,-50763.4592,-87163.041,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
681,681,1,50,0.345,1,0,0,1,0,40059.9657,-48780.0548,43947.9744,-9210.3829,-53158.3572,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
682,682,1,55,0.345,1,0,0,1,0,40059.9657,-48780.0548,51581.9255,32581.6989,-19000.2266,0.0,1007936.2668,437676.4262,2003261.7675,72.34783124004595
683,683,1,60,0.345,1,0,0,1,0,40059.9657,-48780.0548,59281.2233,72664.4676,13383.2443,0.06390409440659216,1007936.2668,437676.4262,2003261.7675,72.34783124004595
684,684,1,20,0.06,1,0,0,1,1,47427.8558,-74143.9987,6305.0943,-335402.7152,-341707.8095,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
685,685,1,25,0.06,1,0,0,1,1,47427.8558,-74143.9987,13324.7121,-285413.4627,-298738.1748,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
686,686,1,30,0.06,1,0,0,1,1,47427.8558,-74143.9987,20715.6085,-233991.8386,-254707.4471,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
687,687,1,35,0.06,1,0,0,1,1,47427.8558,-74143.9987,28300.5972,-182360.3841,-210660.9813,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
688,688,1,40,0.06,1,0,0,1,1,47427.8558,-74143.9987,35911.2634,-130637.1871,-166548.4505,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
689,689,1,45,0.06,1,0,0,1,1,47427.8558,-74143.9987,43698.8982,-78143.3191,-121842.2173,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
690,690,1,50,0.06,1,0,0,1,1,47427.8558,-74143.9987,51463.8417,-28854.0733,-80317.915,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
691,691,1,55,0.06,1,0,0,1,1,47427.8558,-74143.9987,59272.2089,17179.5281,-42092.6808,0.0,1654540.5802,336103.815,2271748.2604,105.24545116004596
692,692,1,60,0.06,1,0,0,1,1,47427.8558,-74143.9987,67113.5807,61407.7322,-5705.8485,0.03456480556000555,1654540.5802,336103.815,2271748.2604,105.24545116004596
693,693,1,20,0.155,1,0,0,1,1,44914.4743,-84965.152,4583.2616,-346308.5539,-350891.8155,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
694,694,1,25,0.155,1,0,0,1,1,44914.4743,-84965.152,11344.0453,-298159.9212,-309503.9665,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
695,695,1,30,0.155,1,0,0,1,1,44914.4743,-84965.152,18553.0794,-247614.9957,-266168.0752,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
696,696,1,35,0.155,1,0,0,1,1,44914.4743,-84965.152,25882.0638,-197110.988,-222993.0517,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
697,697,1,40,0.155,1,0,0,1,1,44914.4743,-84965.152,33516.3896,-145106.284,-178622.6736,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
698,698,1,45,0.155,1,0,0,1,1,44914.4743,-84965.152,41134.8175,-93211.2633,-134346.0808,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
699,699,1,50,0.155,1,0,0,1,1,44914.4743,-84965.152,48833.6434,-42122.3227,-90955.9662,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
700,700,1,55,0.155,1,0,0,1,1,44914.4743,-84965.152,56674.5892,4094.171,-52580.4183,0.0,1654540.5802,369961.3521,2470499.0136,105.24545116004596
