,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
109,109,30,0,0.52,1,0,1,0,0,1,0,0,1,0,0,5672.2896,0,-14400.6003,-14400.6003,0.0,52189.945,689121.12,693889.2546,0.0,1.2450968738000001,1.2450968738000001
110,110,30,0,0.52,1,0,1,0,0,1,0,0,0,1,0,4509.5862,0,-13750.3473,-13750.3473,0.0,46858.8247,689121.12,692591.465,0.0,1.1585050797666667,1.1585050797666667
111,111,30,0,0.52,1,0,1,0,0,1,0,0,0,0,0,-5967.862,0,-5647.7389,-5647.7389,0.0,28067.6278,689121.12,692247.833,0.0,0.08908658416666666,0.08908658416666666
112,112,30,0,0.52,1,0,1,0,0,0,1,1,1,1,0,27341.1839,0,-10842.9457,-10842.9457,0.0,87113.311,689121.12,699152.7391,0.0,2.700967099566667,2.700967099566667
113,113,30,0,0.52,1,0,1,0,0,0,1,1,1,0,0,15128.8833,0,-13138.2055,-13138.2055,0.0,68322.1142,689121.12,698809.107,0.0,1.9066873202000003,1.9066873202000003
114,114,30,0,0.52,1,0,1,0,0,0,1,1,0,1,0,13730.9209,0,-12572.8138,-12572.8138,0.0,62990.9938,689121.12,697511.3175,0.0,1.8114085383333336,1.8114085383333336
115,115,30,0,0.52,1,0,1,0,0,0,1,1,0,0,0,2316.2701,0,-14076.9402,-14076.9402,0.0,44199.797,689121.12,697167.6855,0.0,1.0863874116333334,1.0863874116333334
116,116,30,0,0.52,1,0,1,0,0,0,1,0,1,1,0,22914.8773,0,-11449.0083,-11449.0083,0.0,79113.9027,689121.12,697857.2683,0.0,2.459100098866667,2.459100098866667
117,117,30,0,0.52,1,0,1,0,0,0,1,0,1,0,0,10844.2165,0,-13547.222,-13547.222,0.0,60322.7058,689121.12,697513.6363,0.0,1.6829960420000003,1.6829960420000003
118,118,30,0,0.52,1,0,1,0,0,0,1,0,0,1,0,9613.9739,0,-12981.8303,-12981.8303,0.0,54991.5855,689121.12,696215.8468,0.0,1.5877172601333331,1.5877172601333331
119,119,30,0,0.52,1,0,1,0,0,0,1,0,0,0,0,-1458.5247,0,-13397.5877,-13397.5877,0.0,36200.3887,689121.12,695872.2147,0.0,0.7286438731000001,0.7286438731000001
120,120,30,0,0.52,1,0,1,0,0,0,0,1,1,1,0,8259.6493,0,-12704.7339,-12704.7339,0.0,50912.9223,689121.12,692401.6443,0.0,1.4857699774666666,1.4857699774666666
121,121,30,0,0.52,1,0,1,0,0,0,0,1,1,0,0,-2499.0473,0,-12852.452,-12852.452,0.0,32121.7255,689121.12,692058.0123,0.0,0.6578198362666667,0.6578198362666667
122,122,30,0,0.52,1,0,1,0,0,0,0,1,0,1,0,-3091.2588,0,-12317.6195,-12317.6195,0.0,26790.6051,689121.12,690760.2227,0.0,0.5717751407333335,0.5717751407333335
123,123,30,0,0.52,1,0,1,0,0,0,0,1,0,0,0,-3973.1392,0,-4140.8359,-4140.8359,0.0,7999.4083,689121.12,690416.5907,0.0,0.020534462,0.020534462
124,124,30,0,0.52,1,0,1,0,0,0,0,0,1,1,0,4348.1818,0,-12904.7553,-12904.7553,0.0,42913.514,689121.12,691106.1736,0.0,1.1105820791,1.1105820791
125,125,30,0,0.52,1,0,1,0,0,0,0,0,1,0,0,-5768.6004,0,-5448.672,-5448.672,0.0,24122.3172,689121.12,690762.5416,0.0,0.0710274305,0.0710274305
126,126,30,0,0.52,1,0,1,0,0,0,0,0,0,1,0,-6171.1012,0,-5221.9925,-5221.9925,0.0,18791.1968,689121.12,689464.752,0.0,0.04406207000000001,0.04406207000000001
127,127,30,0,0.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,689121.12,689121.12,0.0,0.0,0.0
128,128,30,0,0.52,1,0,0,1,1,1,1,1,1,1,0,19314.1003,0,-33302.9885,-33302.9885,0.0,124088.2712,689121.12,822136.8686,0.0,3.7423103384333336,3.7423103384333336
129,129,30,0,0.52,1,0,0,1,1,1,1,1,1,0,0,13120.7461,0,-30252.5714,-30252.5714,0.0,100766.5152,689121.12,797899.5452,0.0,3.1200388336000002,3.1200388336000002
130,130,30,0,0.52,1,0,0,1,1,1,1,1,0,1,0,18468.4514,0,-31590.3419,-31590.3419,0.0,116079.0014,689121.12,813677.1094,0.0,3.5810972521999997,3.5810972521999997
131,131,30,0,0.52,1,0,0,1,1,1,1,1,0,0,0,12275.0972,0,-28539.9249,-28539.9249,0.0,92757.2454,689121.12,789439.7861,0.0,2.9588257473666673,2.9588257473666673
